age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contacted_before,pdays_clean,previous_capped,campaign_winsorized
50,technician,married,professional.course,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,1
34,technician,married,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,1
28,admin.,single,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,1
36,admin.,divorced,high.school,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
44,admin.,single,university.degree,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
34,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
44,admin.,single,university.degree,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
43,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
48,admin.,married,basic.4y,no,yes,no,cellular,apr,fri,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,2,3
41,blue-collar,married,basic.4y,,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
25,student,married,university.degree,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
33,technician,single,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
53,admin.,married,university.degree,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,1
45,housemaid,married,university.degree,no,yes,no,telephone,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
49,services,divorced,high.school,no,no,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
36,technician,married,professional.course,no,yes,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,4
33,self-employed,single,university.degree,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
47,management,married,professional.course,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
30,technician,single,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
29,services,single,high.school,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
31,admin.,married,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
59,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
33,admin.,single,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
38,services,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
34,unemployed,married,basic.9y,,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
48,unemployed,married,high.school,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
47,technician,divorced,university.degree,no,no,yes,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
38,technician,married,professional.course,,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
29,student,single,,no,yes,no,cellular,apr,fri,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,5
34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,admin.,single,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
33,blue-collar,married,basic.4y,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,blue-collar,married,basic.9y,,no,no,telephone,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,4
31,admin.,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,technician,married,professional.course,,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
28,technician,single,university.degree,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
75,housemaid,divorced,basic.4y,no,no,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,4
37,technician,married,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
34,entrepreneur,married,university.degree,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,3
30,services,single,professional.course,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
47,technician,single,university.degree,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
37,admin.,married,high.school,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,1
36,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
36,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
43,blue-collar,married,basic.6y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
28,services,married,high.school,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
57,retired,married,basic.6y,,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
51,blue-collar,married,basic.9y,,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
40,blue-collar,single,basic.6y,,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
49,technician,married,,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,1
33,admin.,married,high.school,,no,no,cellular,apr,fri,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,6
37,services,married,high.school,no,no,no,cellular,apr,fri,2,1,1,success,-1.8,93.075,-47.1,1.405,5099.1,0,1,1.0,1,2
48,services,single,high.school,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
26,technician,single,professional.course,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,1
60,admin.,married,university.degree,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
37,entrepreneur,married,basic.4y,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
39,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
55,management,married,university.degree,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,2
44,services,single,high.school,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
40,housemaid,married,basic.6y,,,,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,2
49,admin.,divorced,high.school,no,,,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
40,blue-collar,single,basic.6y,,yes,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
39,services,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
39,management,single,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,1
31,entrepreneur,married,university.degree,,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
55,management,married,university.degree,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
42,admin.,single,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
24,services,single,high.school,no,no,yes,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
47,admin.,married,basic.9y,no,yes,yes,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
49,admin.,single,basic.6y,no,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
37,services,married,high.school,no,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
32,services,married,high.school,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
31,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,4
37,management,divorced,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
41,admin.,married,high.school,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
30,student,single,professional.course,no,no,yes,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
45,blue-collar,married,,no,yes,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
38,technician,married,basic.4y,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
35,admin.,single,high.school,no,no,no,cellular,apr,fri,2,5,2,success,-1.8,93.075,-47.1,1.405,5099.1,0,1,5.0,2,2
37,technician,divorced,high.school,no,no,yes,telephone,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
55,admin.,divorced,high.school,no,,,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
33,admin.,single,university.degree,no,no,no,cellular,apr,fri,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,5
35,blue-collar,married,basic.6y,no,no,yes,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
38,admin.,single,high.school,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
37,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
41,admin.,single,,,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
35,admin.,single,university.degree,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
38,blue-collar,married,basic.9y,,no,yes,cellular,apr,fri,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,2,2
37,blue-collar,divorced,basic.4y,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
46,entrepreneur,married,professional.course,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
42,services,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
46,blue-collar,single,basic.4y,no,,,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
40,services,divorced,high.school,no,yes,no,telephone,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
36,admin.,single,high.school,no,yes,no,cellular,apr,fri,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,5
29,entrepreneur,single,university.degree,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
55,retired,married,high.school,,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
43,blue-collar,married,basic.6y,,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
34,blue-collar,divorced,basic.4y,no,no,no,cellular,apr,fri,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,5
34,management,divorced,professional.course,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
33,technician,married,professional.course,,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
45,services,single,,no,yes,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,4
40,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
32,blue-collar,single,high.school,no,no,no,cellular,apr,fri,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,4
46,entrepreneur,married,professional.course,no,yes,yes,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
40,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
40,admin.,married,university.degree,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
29,entrepreneur,single,university.degree,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,services,married,high.school,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
27,unemployed,single,basic.9y,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
40,services,married,high.school,no,no,no,cellular,apr,fri,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,6
29,admin.,single,university.degree,no,no,no,telephone,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
42,blue-collar,single,,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
53,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
46,management,married,university.degree,,no,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
33,services,single,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
43,blue-collar,married,basic.6y,,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
28,admin.,single,university.degree,no,no,no,telephone,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,2
45,admin.,married,high.school,no,yes,yes,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,3
22,student,single,high.school,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
38,technician,divorced,high.school,no,no,no,telephone,apr,fri,3,6,1,success,-1.8,93.075,-47.1,1.405,5099.1,1,1,6.0,1,3
26,technician,single,professional.course,no,yes,no,telephone,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
34,admin.,divorced,high.school,no,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
35,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
39,management,single,university.degree,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,2
40,admin.,single,high.school,no,yes,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
37,blue-collar,single,basic.6y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
41,blue-collar,married,,,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
29,admin.,divorced,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,admin.,single,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
39,management,married,university.degree,no,no,yes,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
42,services,divorced,,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
22,admin.,married,high.school,no,no,yes,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
35,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
44,blue-collar,single,basic.9y,,yes,no,cellular,apr,fri,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,2,3
39,management,single,university.degree,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
45,blue-collar,married,,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
38,management,divorced,university.degree,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
34,technician,married,professional.course,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,technician,married,professional.course,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,admin.,single,high.school,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
42,services,single,high.school,no,no,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
48,admin.,divorced,high.school,no,no,yes,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,3
60,retired,married,basic.4y,,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,2
41,blue-collar,married,basic.9y,,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
40,self-employed,married,university.degree,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
31,student,single,high.school,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
41,blue-collar,married,basic.4y,no,no,no,cellular,apr,fri,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,4
40,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
33,admin.,divorced,high.school,no,no,no,telephone,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
49,technician,married,,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
50,management,married,basic.6y,no,no,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,4
36,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
34,technician,divorced,professional.course,no,yes,yes,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
43,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
29,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
45,services,single,,no,no,no,telephone,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,1
35,blue-collar,married,professional.course,no,yes,yes,telephone,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,services,married,high.school,no,no,no,cellular,apr,fri,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,4
39,admin.,married,university.degree,no,no,yes,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
41,blue-collar,married,basic.4y,,yes,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,4
39,admin.,married,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
33,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
37,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
33,technician,single,professional.course,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
45,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,2
34,admin.,married,basic.9y,no,yes,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,5
37,services,married,high.school,no,yes,yes,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
38,services,married,high.school,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,3
32,admin.,married,high.school,no,no,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,5
58,technician,married,professional.course,,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
34,self-employed,single,university.degree,no,yes,yes,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
36,technician,single,professional.course,,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
19,student,single,,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,1
46,entrepreneur,married,basic.4y,,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
60,retired,married,basic.6y,no,yes,yes,telephone,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,5
32,technician,married,professional.course,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
38,blue-collar,married,basic.4y,no,no,yes,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
45,services,married,high.school,,yes,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,,1,2
19,student,single,,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,1
40,services,single,high.school,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,,0,2
31,management,married,university.degree,,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,3
28,entrepreneur,married,university.degree,,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
43,services,married,high.school,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,1
25,self-employed,divorced,university.degree,no,yes,no,telephone,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
40,technician,single,professional.course,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,1
51,blue-collar,married,basic.9y,,no,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,5
68,retired,married,high.school,no,no,yes,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,2
49,entrepreneur,married,basic.4y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,1
42,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,,0,1
